ft_process_id,ft_process_step,ft_topic_id,ft_topic
245994,3. behandling,95172,Forslag til lov om ændring af forskellige ændringslove på Udlændinge- og Integrationsministeriets område. (Revision af loven om indførelse af mulighed for overførsel af asylansøgere til asylsagsbehandling og eventuel efterfølgende beskyttelse i tredjelande).
244375,2. behandling,94710,Forslag til lov om et midlertidigt solidaritetsbidrag.
246008,Behandling,95179,"Folketinget bakker op om, at der arbejdes for, at en ordning om overførsel af asylansøgere til asylsagsbehandling og eventuel efterfølgende beskyttelse i et sikkert tredjeland uden for Europa etableres af EU eller i samarbejde med en række andre lande, og finder det afgørende, at den etableres et sikkert sted, der lever op til Danmarks internationale forpligtelser.
 
Folketinget bakker op om, at regeringen vil engagere sig i alle løsninger, der er mulige, og som overholder internationale konventioner og Danmarks EU-retlige forpligtelser, herunder om, at der f.eks. kan indgås samarbejder med andre lande inspireret af EU-Tyrkiet-erklæringen, oprettes et modtagecenter uden for Europa eller andet, der tilsvarende bidrager til at løse udfordringerne."
244940,3. behandling,94821,Forslag til lov om inflationshjælp til økonomisk udsatte børnefamilier.
244927,3. behandling,94820,Forslag til lov om ansættelsesbeviser og visse arbejdsvilkår.
244377,3. behandling,94710,Forslag til lov om et midlertidigt solidaritetsbidrag.
244459,"3. behandling, 2. del,",94716,Forslag til finanslov for finansåret 2023.
244442,3. behandling,94715,"Forslag til lov om ændring af lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2023, lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2024 og lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2025. (Konsekvenser af forslag til finanslov for 2023 m.v.)."
244429,3. behandling,94714,"Forslag til lov om fastsættelse af udgiftslofter for stat, kommuner og regioner for finansåret 2026."
241930,3. behandling,93994,Forslag til lov for Færøerne om fuldbyrdelse af straf m.v.
241917,3. behandling,93993,"Forslag til lov om ændring af straffelov for Færøerne, retsplejelov for Færøerne og lov for Færøerne om retsafgifter. (Ændringer som følge af ikraftsættelse af lov for Færøerne om fuldbyrdelse af straf m.v. og som følge af ikraftsættelse af ændringsanordning om konkursloven for Færøerne)."
243668,3. behandling,94562,Forslag til lov om kompensation til naboer omkring Udrejsecenter Kærshovedgård.
245234,2. (sidste) behandling,94911,"Forslag til folketingsbeslutning i henhold til grundlovens § 47 med hensyn til statsregnskabet for finansåret 2021.
"
243128,2. (sidste) behandling,94402,Forslag til folketingsbeslutning om at igangsætte en kulegravning af anbringelsesområdet.
241036,2. (sidste) behandling,93601,Forslag til folketingsbeslutning om en ambitiøs strategi for energieffektiviseringer og energibesparelser frem mod 2030.
243058,2. (sidste) behandling,94392,"Forslag til folketingsbeslutning om, at pensionen skal stige, når lønningerne stiger (borgerforslag)."
243841,2. (sidste) behandling,94583,Forslag til folketingsbeslutning om at indføre bedstes første sygedag.
244598,2. behandling,94794,"Forslag til lov om ændring af lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat, lov om kontinentalsoklen og visse rørledningsanlæg på søterritoriet og lov om anvendelse af Danmarks undergrund. (Godkendelse af ændringer og afvikling af rørledningen, krav om effektiv drift, gennemførelse af direktiver om naturbeskyttelse, bemyndigelse vedrørende forbud mod rutinemæssig afbrænding af kulbrinter, tilladelse til forundersøgelser for visse rørledningsanlæg m.v.)."
244899,2. behandling,94818,Forslag til lov om ændring af lov om de gymnasiale uddannelser. (Udvidelse af lovens formålsbestemmelse og indførelse af obligatorisk seksualundervisning).
242866,2. behandling,94322,"Forslag til lov om ændring af straffeloven og retsplejeloven. (Initiativer mod digitale krænkelser, herunder forbud mod grooming, sidestilling af tilsnigelse af samleje med voldtægt, religiøse lederes udnyttelse af religiøs afhængighed med henblik på at skaffe sig samleje m.v.)."
246216,Behandling,95247,"Folketinget tager statsministerens redegørelse om rigsfællesskabet 2023 til efterretning.

Folketinget konstaterer, at samarbejdet mellem Danmark, Færøerne og Grønland om udenrigs-, sikkerheds- og forsvarspolitikken er styrket og bliver styrket. Partierne opfordrer til at arbejde for et stærkt sammenhold mellem landene i den grundlæggende forandrede sikkerhedspolitiske situation som følge af Ruslands angrebskrig i Ukraine. 

Folketinget opfordrer regeringen til at inddrage Færøernes landsstyre, Grønlands Naalakkersuisut og de nordatlantiske folketingsmedlemmer tæt i forbindelse med forhandlinger på områder, der vedrører de to lande, i lighed med forhandlingerne om det kommende forsvarsforlig.

Folketinget opfordrer regeringen til fortsat at følge landenes økonomi og styrke samarbejdet på erhvervsområdet. 

Folketinget konstaterer, at Danmark, Færøerne og Grønland samarbejder på en lang række områder, og opfordrer regeringen til yderligere at styrke arbejdet med at udbrede viden om hinanden i alle dele af rigsfællesskabet."
244626,3. behandling,94796,Forslag til lov om ændring af lov om fremme af vedvarende energi. (Udbetaling af støtte og opkrævning af betaling for elektricitet produceret på udbudte havvindmølleparker og implementering af dele af VE II-direktivet).
242868,3. behandling,94322,"Forslag til lov om ændring af straffeloven og retsplejeloven. (Initiativer mod digitale krænkelser, herunder forbud mod grooming, sidestilling af tilsnigelse af samleje med voldtægt, religiøse lederes udnyttelse af religiøs afhængighed med henblik på at skaffe sig samleje m.v.)."
243087,3. behandling,94398,"Forslag til lov om ændring af lov om arbejdsmiljø i Grønland. (Psykisk arbejdsmiljø, virksomheders samarbejde om sikkerhed og sundhed, styrkelse af krav til arbejdspladsvurdering, udvidelse af Arbejdstilsynets reaktionsmuligheder, indsamling, behandling og videregivelse af data, aftaleforløb med virksomhederne, forhøjet bødeniveau m.v.)."
245332,3. behandling,94940,"Forslag til lov om ændring af lov om en aktiv beskæftigelsesindsats. (Genindførelse af ret til uddannelse for personer, der har arbejdet i minkerhvervet eller følgeerhverv, inden for en pulje i 2023)."
241046,2. (sidste) behandling,93604,Forslag til folketingsbeslutning om at indføre et forbud for elever og ansatte mod at bære islamisk tørklæde i grundskolen.
241296,2. (sidste) behandling,93706,Forslag til folketingsbeslutning om ikke at indføre momspligt på undervisning (borgerforslag).
245140,2. behandling,94882,Forslag til lov om ændring af lov om erhvervsfremme og lov om dansk turisme. (Regulering af det nationale standardiseringsorgan i Danmark og udpegninger til Det Nationale Turismeforum og Dansk Turismes Advisoryboard).
244702,2. behandling,94802,Forslag til lov om fravigelse fra obligatorisk digital selvbetjening.
243640,2. behandling,94560,Forslag til lov om ændring af jernbaneloven og lov om DSB. (Revision af visse regler på jernbaneområdet).
244966,3. behandling,94823,Forslag til lov om ændring af lov om folkeskolen. (Permanentgørelse af forsøg med internationale udskolingslinjer).
244901,3. behandling,94818,Forslag til lov om ændring af lov om de gymnasiale uddannelser. (Udvidelse af lovens formålsbestemmelse og indførelse af obligatorisk seksualundervisning).
245345,3. behandling,94941,Forslag til lov om ændring af lov om folkeskolen. (Forlængelse af de udvidede frihedsgrader om afkortning af skoleugens længde og målsætningen om fuld kompetencedækning i skoleåret 2023/24 samt afskaffelse af udviklingsplanen m.v.).
244758,3. behandling,94807,Forslag til lov om ændring af lov om valg til menighedsråd. (Videreførelse af valgbarhedskriterier for kirkefunktionærer).
244771,3. behandling,94808,Forslag til lov om ændring af lov om trossamfund uden for folkekirken. (Udskydelse af revisionsbestemmelse).
246397,3. behandling,95328,Forslag til lov om ændring af pensionsbeskatningsloven og ligningsloven. (Ændring af fradragsretten for private lønforsikringer og forhøjelse af det maksimale fradrag for fagforeningskontingenter).
246401,3. behandling,95327,Forslag til lov om ændring af personskatteloven. (Nedsættelse af bundskatten som følge af kommunale skattestigninger).
245546,3. behandling,95033,Forslag til lov om midlertidig udskydelse af betalingsfrister for indeholdt A-skat og arbejdsmarkedsbidrag og midlertidig forhøjelse af standardfradraget for dagplejere.
244704,3. behandling,94802,Forslag til lov om fravigelse fra obligatorisk digital selvbetjening.
244691,3. behandling,94801,Forslag til lov om ændring af lov om videreanvendelse af den offentlige sektors informationer. (Indskrænkning af lovens anvendelsesområde i henhold til åbne data-direktivet).
243735,3. behandling,94568,Forslag til lov for Færøerne om gennemførelse af restriktive foranstaltninger over for Rusland og Belarus.
244914,3. behandling,94819,Forslag til lov om ændring af lov om salg og markedsføring af lattergas til forbrugere og lov om markedsføring. (Skærpelse af regler om markedsføring af lattergas til beruselse og indførelse af mulighed for fængselsstraf).
244875,3. behandling,94816,Forslag til lov om ændring af lov om formidling af fast ejendom m.v. og lov om juridisk rådgivning. (Indførelse af regler for køberformidling og skærpelse af sanktionsmulighederne for Disciplinærnævnet for Ejendomsmæglere).
245142,3. behandling,94882,Forslag til lov om ændring af lov om erhvervsfremme og lov om dansk turisme. (Regulering af det nationale standardiseringsorgan i Danmark og udpegninger til Det Nationale Turismeforum og Dansk Turismes Advisoryboard).
242300,2. (sidste) behandling,94161,Forslag til folketingsbeslutning om ret til en basal erhvervskonto for erhvervsdrivende.
243177,2. (sidste) behandling,94420,Forslag til folketingsbeslutning om at gøre det obligatorisk for danske finansielle institutioner at udarbejde og offentliggøre klimaplaner.
243167,2. (sidste) behandling,94419,Forslag til folketingsbeslutning om forbud mod bankers udlån til fossile forretninger.
243157,2. (sidste) behandling,94417,"Forslag til folketingsbeslutning om at afskaffe lagerbeskatning for iværksættere og investorer, der børsnoterer deres virksomheder, og i stedet indføre realisationsbeskatning."
243821,2. (sidste) behandling,94581,Forslag til folketingsbeslutning om nedsættelse af registreringsafgiften.
244730,2. behandling,94805,Forslag til lov om undersøgelse af beslutningen om hjemsendelse af ledende medarbejdere i Forsvarets Efterretningstjeneste.
244650,2. behandling,94798,"Forslag til lov om ændring af partiregnskabsloven og partistøtteloven. (Nye bundgrænser for offentlig partistøtte og anordningshjemmel til ikraftsættelse af partistøtteloven for Færøerne m.v.).

"
246436,Behandling,95346,"Folketinget anerkender, at dygtige og motiverede pædagoger med styr på den pædagogiske faglighed spiller en stor rolle for børn, unge og udsatte, og at det derfor er vigtigt, at pædagoguddannelsen har tilstrækkelig høj kvalitet og ruster de kommende pædagoger godt til deres fremtidige arbejde. 

Folketinget lægger vægt på, at pædagoguddannelsen skal være tilgængelig og understøtte rekruttering i alle dele af landet. 

Folketinget konstaterer, at der er lavet en grundig evaluering af pædagoguddannelsen, der viser uddannelsens styrker og svagheder, og som kan danne grundlag for det videre arbejde med at forbedre pædagoguddannelsen.

Folketinget ser frem til, at pædagoguddannelsen inkluderes i det kommende reformarbejde med at styrke de professionsrettede uddannelser, som regeringen har lagt op til parallelt med arbejdet med en reform af universitetsuddannelserne."
246416,Behandling,95335,"Sociale platforme er blevet et stadig større omdrejningspunkt for deltagelsen i den offentlige debat. Det kan derfor være et problem for debatten, hvis rammerne for den dikteres af sociale platforme.
Folketinget mener, at de sociale platforme skal tagge ansvar for at sikre rammerne for en åben og fri debat med gensidig respekt og samtidig sætte effektivt ind over for ulovligt indhold.
Folketinget understreger, at de sociale platforme oftest er private virksomheder, der kan fastsætte egne vilkår og betingelser for anvendelse af deres tjenester, og at der ikke ønskes tilstande, hvor det er myndigheder, der har ansvaret for at moderere indhold.
Folketinget støtter, at forordningen for digitale tjenester (DSA-forordningen) er et vigtigt skridt i at sikre, at disse formål kan forfølges.
Folketinget understreger, at regeringen skal arbejde aktivt for, at DSA-forordningen får bedst mulig effekt både nationalt og europæisk og rejse problemstillingen i relevante fora."
246421,Behandling,95337,"Klimaforandringer er vor generations største udfordring og kræver en gennemgribende omstilling af samfundet på tværs af sektorer.
Folketinget anerkender, at med regeringsgrundlaget og de seneste års aftaler er Danmark rykket tættere på at indfri sine klimamål, og at regeringen har præsenteret politik, der kan lukke den nuværende 2025-manko. Folketinget pålægger regeringen at sikre hastighed i klimaindsatsen og den grønne omstilling, så der træffes yderligere beslutninger de kommende år.
Folketinget noterer, at regeringen bl.a. har indledt forhandlinger om udbudsbetingelser for 6 GW havvind og Energiø Bornholm samt igangsat ptx-udbuddet på 1,25 mia. kr.
Folketinget noterer, at første udbud af CCUS-puljen vil sikre CO2-reduktioner på mindst 0,4 mio. t i 2026, og at regeringen har nedsat en national energikrisestab (NEKST), der skal identificere løsninger på grønne udfordringer.
Folketinget pålægger regeringen at fremme danske grønne løsninger i EU og global samt arbejde for ambitiøs og omkostningseffektiv klima- og energiregulering i EU."
